little grebe,michigan,august 30
bald eagle,kansas,july 11
heron,kentucky,august 08
stork,kentucky,june 11
shoebill,new york,may 18
vulture,kansas,august 15
shoebill,missouri,june 07
shoebill,maine,june 30
bald eagle,michigan,august 15
flamingo,kentucky,june 22
heron,maine,july 28
bald eagle,michigan,june 21
little grebe,michigan,september 12
stork,michigan,may 16
little grebe,maine,july 12
vulture,maine,june 17
albatross,missouri,july 21
common teal,michigan,october 11
common teal,michigan,august 29
vulture,michigan,august 18
stork,kentucky,july 11
bald eagle,kentucky,november 04
little grebe,kansas,august 23
albatross,new york,august 11
vulture,kentucky,august 29
vulture,michigan,june 17
stork,kansas,april 10
bald eagle,missouri,august 20
common teal,new york,october 03
flamingo,new york,july 25
little grebe,new york,may 26
flamingo,new york,september 22
little grebe,michigan,august 19
little grebe,kentucky,june 13
vulture,maine,august 19
shoebill,kentucky,august 20
long-tailed duck,kansas,july 26
common teal,kentucky,july 15
albatross,kansas,july 17
little grebe,missouri,july 30
albatross,kansas,july 26
little grebe,michigan,november 02
shoebill,kansas,september 02
long-tailed duck,michigan,september 15
vulture,kentucky,may 24
bald eagle,new york,june 15
bald eagle,missouri,june 12
albatross,kansas,may 22
common teal,kentucky,july 22
little grebe,new york,june 18
stork,kansas,june 20
shoebill,michigan,october 08
little grebe,kansas,june 23
heron,new york,may 26
heron,kentucky,may 20
little grebe,maine,june 10
vulture,maine,july 15
common teal,new york,august 20
long-tailed duck,missouri,september 20
common teal,kentucky,july 19
bald eagle,new york,october 14
vulture,michigan,june 28
flamingo,new york,june 15
stork,new york,july 04
common teal,missouri,september 22
common teal,maine,april 28
vulture,new york,june 20
vulture,maine,september 06
bald eagle,kentucky,august 11
flamingo,maine,september 26
albatross,kentucky,june 28
common teal,maine,september 21
shoebill,maine,september 21
flamingo,missouri,october 20
shoebill,kansas,july 01
heron,kentucky,june 13
flamingo,michigan,june 12
heron,maine,june 03
flamingo,new york,september 03
albatross,maine,july 02
vulture,michigan,july 05
shoebill,maine,september 14
albatross,new york,august 29
heron,michigan,july 30
albatross,kentucky,august 12
stork,maine,july 31
common teal,kentucky,july 29
flamingo,michigan,may 10
common teal,kentucky,june 18
albatross,new york,july 19
bald eagle,maine,september 03
common teal,maine,july 30
bald eagle,missouri,july 23
albatross,kentucky,may 24
little grebe,maine,april 19
common teal,kansas,september 19
albatross,new york,august 01
shoebill,new york,october 13
vulture,new york,july 16
vulture,michigan,july 18
long-tailed duck,michigan,july 20
albatross,new york,may 26
albatross,kansas,may 23
little grebe,maine,august 19
vulture,michigan,august 13
stork,missouri,august 22
flamingo,new york,march 04
albatross,kansas,may 09
shoebill,michigan,august 18
shoebill,kentucky,july 21
flamingo,michigan,june 30
vulture,kansas,september 09
little grebe,kansas,july 26
stork,michigan,october 08
flamingo,kansas,july 25
vulture,new york,july 30
stork,maine,august 07
shoebill,michigan,july 29
long-tailed duck,new york,may 15
vulture,kansas,july 12
little grebe,new york,august 22
albatross,new york,may 12
vulture,maine,august 06
little grebe,new york,september 16
bald eagle,missouri,april 19
stork,maine,may 20
common teal,kentucky,october 03
flamingo,missouri,june 30
long-tailed duck,new york,july 18
heron,michigan,june 07
flamingo,new york,october 23
stork,kentucky,july 09
albatross,kentucky,july 27
albatross,maine,july 02
stork,maine,may 26
common teal,kentucky,july 30
little grebe,missouri,july 27
vulture,maine,may 08
little grebe,kansas,september 10
flamingo,missouri,july 08
heron,kentucky,september 09
little grebe,kansas,august 14
little grebe,kansas,september 10
albatross,kentucky,september 23
little grebe,kansas,june 26
bald eagle,maine,september 17
long-tailed duck,kentucky,july 10
heron,maine,august 17
long-tailed duck,new york,august 08
stork,maine,july 22
shoebill,missouri,august 10
stork,maine,november 15
common teal,missouri,may 23
albatross,kentucky,july 10
little grebe,maine,april 01
long-tailed duck,missouri,may 21
long-tailed duck,maine,september 17
common teal,new york,july 07
stork,michigan,june 09
heron,michigan,june 25
common teal,kentucky,april 20
bald eagle,michigan,may 11
stork,kentucky,april 02
heron,kentucky,june 06
flamingo,kansas,september 15
stork,kentucky,september 23
long-tailed duck,kentucky,july 18
stork,kentucky,october 21
flamingo,kansas,june 27
vulture,maine,october 10
long-tailed duck,michigan,june 19
heron,kansas,august 04
albatross,kentucky,july 29
shoebill,michigan,september 02
long-tailed duck,kentucky,july 10
long-tailed duck,michigan,august 13
stork,kentucky,october 16
long-tailed duck,michigan,october 20
little grebe,kansas,june 22
common teal,kansas,august 23
shoebill,new york,june 24
stork,maine,october 07
shoebill,kentucky,april 24
albatross,missouri,july 03
bald eagle,michigan,june 22
heron,michigan,july 14
long-tailed duck,new york,may 10
long-tailed duck,kansas,august 03
shoebill,kentucky,march 30
shoebill,missouri,may 26
little grebe,michigan,june 04
bald eagle,maine,august 18
common teal,maine,june 04
vulture,kansas,august 28
shoebill,maine,july 28
albatross,missouri,july 05
stork,kansas,july 22
stork,missouri,september 03
shoebill,maine,september 26
shoebill,maine,august 22
stork,maine,september 07
long-tailed duck,new york,june 17
long-tailed duck,kansas,june 14
flamingo,kentucky,june 17
stork,kentucky,july 17
heron,missouri,july 11
stork,missouri,may 22
little grebe,new york,september 21
albatross,michigan,september 21
heron,missouri,november 24
vulture,kansas,june 14
albatross,kentucky,september 04
shoebill,kansas,may 20
stork,kansas,april 14
heron,new york,june 13
long-tailed duck,michigan,august 15
little grebe,kentucky,october 12
flamingo,maine,july 30
bald eagle,michigan,july 06
bald eagle,maine,july 23
little grebe,maine,july 22
shoebill,maine,april 20
heron,michigan,july 20
bald eagle,kentucky,june 09
shoebill,missouri,july 18
common teal,michigan,august 01
bald eagle,maine,july 15
heron,missouri,april 25
flamingo,michigan,july 06
common teal,kentucky,may 09
bald eagle,kansas,august 14
long-tailed duck,kansas,september 17
flamingo,michigan,july 07
common teal,new york,june 06
little grebe,new york,april 19
heron,missouri,june 28
common teal,kansas,july 31
stork,maine,september 09
common teal,kansas,august 05
long-tailed duck,missouri,july 03
bald eagle,new york,july 13
stork,missouri,june 24
stork,missouri,august 08
albatross,kansas,august 31
common teal,michigan,june 18
flamingo,kentucky,june 29
vulture,new york,august 29
flamingo,michigan,september 20
common teal,missouri,august 27
bald eagle,maine,august 10
heron,michigan,june 27
flamingo,new york,june 16
flamingo,michigan,july 28
shoebill,maine,august 11
stork,maine,june 11
little grebe,missouri,june 07
long-tailed duck,missouri,may 22
heron,kansas,july 30
shoebill,michigan,august 24
long-tailed duck,kentucky,april 08
flamingo,kansas,june 16
bald eagle,michigan,june 06
shoebill,maine,june 24
bald eagle,maine,july 26
heron,michigan,may 31
little grebe,kentucky,may 02
bald eagle,missouri,april 28
long-tailed duck,kansas,july 13
shoebill,kansas,october 07
albatross,missouri,july 05
vulture,kentucky,september 26
little grebe,kansas,july 31
shoebill,new york,september 05
heron,kansas,july 21
bald eagle,kentucky,september 02
shoebill,kansas,october 04
bald eagle,missouri,october 04
common teal,missouri,august 28
albatross,kentucky,august 09
vulture,michigan,june 13
bald eagle,kansas,june 08
common teal,new york,may 23
heron,new york,september 16
albatross,kansas,june 06
heron,michigan,september 20
stork,kansas,may 15
stork,missouri,september 16
vulture,missouri,june 24
flamingo,new york,september 05
albatross,new york,august 11
long-tailed duck,maine,july 15
long-tailed duck,kentucky,september 07
flamingo,maine,august 27
shoebill,kentucky,august 31
common teal,maine,september 22
flamingo,kentucky,june 25
albatross,kansas,june 23
bald eagle,kentucky,may 25
flamingo,maine,june 12
common teal,new york,may 26
common teal,missouri,june 28
bald eagle,kentucky,june 09
vulture,new york,june 16
flamingo,kentucky,june 01
flamingo,maine,july 28
heron,new york,august 29
long-tailed duck,kansas,july 06
heron,maine,july 27
shoebill,maine,may 20
shoebill,michigan,july 15
common teal,kentucky,september 09
vulture,kentucky,august 16
vulture,kansas,august 19
flamingo,kentucky,august 23
little grebe,kentucky,august 11
long-tailed duck,missouri,september 25
shoebill,kentucky,july 01
little grebe,missouri,june 25
common teal,kentucky,march 14
shoebill,kentucky,september 25
heron,kansas,july 24
shoebill,new york,june 27
heron,kentucky,august 11
stork,kentucky,november 22
albatross,new york,june 19
long-tailed duck,kansas,april 30
albatross,kansas,may 13
vulture,maine,july 30
long-tailed duck,missouri,september 05
vulture,missouri,june 27
long-tailed duck,kentucky,june 19
albatross,michigan,september 11
heron,kansas,june 04
common teal,new york,june 30
vulture,michigan,may 10
bald eagle,maine,july 06
long-tailed duck,maine,july 06
albatross,new york,september 03
little grebe,kansas,june 04
common teal,maine,june 07
stork,michigan,june 17
bald eagle,kansas,september 25
stork,missouri,august 04
common teal,maine,july 02
shoebill,kansas,august 06
stork,michigan,august 14
stork,kansas,july 16
albatross,missouri,september 20
vulture,missouri,july 06
albatross,michigan,july 17
long-tailed duck,michigan,may 24
long-tailed duck,new york,september 20
bald eagle,new york,may 28
long-tailed duck,new york,may 08
stork,new york,july 24
bald eagle,michigan,april 13
vulture,kentucky,june 17
vulture,kansas,june 23
shoebill,kentucky,june 30
common teal,missouri,june 09
common teal,michigan,september 01
vulture,kentucky,july 15
shoebill,michigan,may 02
little grebe,michigan,september 06
albatross,kentucky,april 15
vulture,missouri,august 11
bald eagle,missouri,november 28
little grebe,kentucky,november 17
bald eagle,michigan,october 03
little grebe,kentucky,may 29
heron,kansas,july 29
shoebill,maine,june 28
stork,new york,july 31
vulture,michigan,july 30
little grebe,kentucky,july 17
stork,maine,september 11
albatross,new york,september 06
shoebill,new york,june 27
flamingo,new york,june 09
long-tailed duck,maine,july 22
albatross,new york,august 24
vulture,kentucky,september 26
vulture,new york,june 18
heron,kentucky,april 16
little grebe,maine,june 08
vulture,michigan,september 18
heron,kentucky,september 07
little grebe,kansas,june 11
shoebill,missouri,september 20
heron,new york,june 19
flamingo,michigan,august 24
common teal,new york,may 13
albatross,missouri,july 15
heron,kentucky,june 15
little grebe,maine,july 13
heron,michigan,october 05
vulture,new york,june 26
albatross,kansas,october 18
albatross,michigan,june 20
long-tailed duck,missouri,may 25
stork,missouri,april 19
stork,new york,july 03
vulture,maine,july 29
vulture,kentucky,august 11
little grebe,maine,april 09
little grebe,michigan,august 30
flamingo,new york,may 09
shoebill,kentucky,july 31
albatross,missouri,july 14
bald eagle,kansas,june 28
shoebill,kansas,june 16
stork,michigan,august 04
heron,kansas,august 16
long-tailed duck,kentucky,may 23
shoebill,kentucky,november 11
common teal,kansas,july 27
long-tailed duck,maine,july 06
little grebe,michigan,october 03
shoebill,maine,july 01
common teal,maine,june 01
long-tailed duck,michigan,july 28
bald eagle,maine,october 17
stork,kansas,october 01
common teal,maine,july 15
flamingo,kentucky,june 30
long-tailed duck,kansas,june 18
albatross,kentucky,september 27
bald eagle,maine,may 20
vulture,maine,march 27
bald eagle,kentucky,may 18
little grebe,michigan,june 09
stork,maine,june 10
little grebe,new york,july 03
stork,michigan,october 10
long-tailed duck,new york,april 05
flamingo,missouri,july 19
vulture,michigan,september 19
shoebill,missouri,august 26
vulture,kentucky,june 12
bald eagle,kansas,july 23
common teal,missouri,june 10
long-tailed duck,michigan,september 05
bald eagle,new york,june 29
little grebe,kentucky,august 11
vulture,new york,september 17
little grebe,kansas,august 17
vulture,new york,may 19
albatross,kansas,august 10
long-tailed duck,maine,april 10
long-tailed duck,kansas,october 03
common teal,michigan,july 12
bald eagle,maine,april 16
shoebill,kansas,may 07
albatross,maine,august 24
heron,missouri,june 06
little grebe,michigan,august 03
long-tailed duck,kansas,july 25
heron,michigan,september 29
shoebill,michigan,june 19
albatross,michigan,june 08
flamingo,new york,july 03
albatross,michigan,august 23
flamingo,new york,september 04
shoebill,michigan,august 05
little grebe,missouri,may 27
heron,maine,july 28
